CODICE ISTAT,MOVIMENTO 5 STELLE,PARTITO DEMOCRATICO,LEGA SALVINI PREMIER,SÜDTIROLER VOLKSPARTEI (SVP),FRATELLI D'ITALIA,FORZA ITALIA - NOI MODERATI - PPE,ALLEANZA VERDI E SINISTRA
1066,-2.1399999999999997,3.2300000000000004,0.41000000000000014,,2.6899999999999977,-0.33000000000000007,3.5100000000000002
1067,0.7700000000000005,2.549999999999999,0.6799999999999997,,2.1300000000000026,4.09,2.8100000000000005
1068,-3.1900000000000004,1.9299999999999997,-1.1100000000000003,,4.280000000000001,0.8300000000000018,4.4399999999999995
1069,0.41000000000000014,9.93,-1.9100000000000001,,-9.509999999999998,-0.7100000000000009,3.82
1070,-1.3099999999999996,0.9199999999999999,-1.7100000000000009,,7.579999999999998,0.5399999999999991,2.4099999999999993
1071,-1.6400000000000006,3.880000000000001,-0.7400000000000002,,6.719999999999999,0.47000000000000064,2.52
1072,-0.2400000000000002,0.05000000000000071,13.69,,5.82,-25.1,1.6199999999999999
1073,-1.0699999999999998,-0.0600000000000005,-1.67,,12.259999999999998,3.8199999999999985,1.67
1074,1.1399999999999997,0.6899999999999995,-0.5999999999999996,,3.520000000000003,5.4399999999999995,2.62
1075,-2.4699999999999998,0.39000000000000057,3.530000000000001,,2.1199999999999974,2.95,4.32
1076,-1.9399999999999995,3.01,2.4400000000000013,,-0.379999999999999,1.0600000000000005,7.379999999999999
1077,-1.17,4.68,2.1100000000000003,,5.220000000000002,0.4300000000000006,3.3099999999999996
1078,-2.2299999999999986,4.16,-1.2700000000000005,,4.459999999999997,1.8900000000000006,3.3199999999999994
1079,1.6099999999999994,-2.0599999999999987,-2.0,,5.82,0.129999999999999,1.7800000000000002
1080,-2.08,4.789999999999999,-5.780000000000001,,5.559999999999999,0.9599999999999991,5.33
1081,-5.210000000000001,1.9800000000000004,0.8399999999999999,,1.9500000000000028,1.7600000000000007,8.36
1082,-3.33,4.09,-1.0099999999999998,,0.4599999999999973,1.7600000000000016,4.16
1083,1.7199999999999998,1.0700000000000003,2.0600000000000005,,5.630000000000003,2.3500000000000014,1.4500000000000002
1084,0.41000000000000014,-8.7,1.7899999999999991,,7.949999999999999,-0.9700000000000006,8.110000000000001
1085,-1.9100000000000001,1.5,2.5199999999999996,,5.940000000000001,0.9700000000000006,3.41
1086,-2.26,3.610000000000003,-0.9900000000000002,,4.66,0.21000000000000085,3.86
1087,2.47,-2.030000000000001,3.4299999999999997,,-26.69,29.919999999999998,8.64
1088,-3.74,-1.240000000000002,0.7700000000000014,,4.910000000000004,-0.1899999999999995,4.53
1089,-0.1899999999999995,2.130000000000001,0.27999999999999936,,3.1300000000000026,3.3100000000000005,2.1799999999999997
1090,-3.950000000000001,8.530000000000001,-1.7000000000000002,,1.5700000000000003,0.8599999999999994,4.210000000000001
1091,-1.4000000000000004,4.280000000000001,1.7799999999999994,,11.779999999999998,4.4799999999999995,3.8
1092,-3.67,1.9499999999999993,-2.1100000000000003,,6.580000000000002,1.6700000000000008,3.2300000000000004
1093,-3.75,4.5,-0.3100000000000005,,4.280000000000001,1.1100000000000003,6.37
1094,-1.4800000000000004,-0.05000000000000071,0.09999999999999964,,1.6900000000000048,3.6599999999999984,4.17
1095,2.67,7.940000000000001,-0.8599999999999994,,5.819999999999997,-3.9700000000000006,4.090000000000001
1096,-2.62,0.09999999999999787,-1.1000000000000014,,1.1999999999999957,5.16,3.3200000000000003
1097,-0.8300000000000001,0.8200000000000003,0.16000000000000014,,2.509999999999998,2.0299999999999994,3.8
1098,-1.6399999999999997,2.0799999999999983,-1.4299999999999997,,1.2999999999999972,4.279999999999999,2.91
1099,-2.2699999999999996,2.530000000000001,0.6300000000000008,,2.620000000000001,1.0599999999999996,4.3100000000000005
1100,-9.399999999999999,-0.620000000000001,6.479999999999999,,4.18,-0.27000000000000046,14.010000000000002
1101,-3.17,3.2300000000000004,-0.3600000000000012,,3.8400000000000034,1.0700000000000003,3.2000000000000006
1102,-1.9700000000000006,1.4800000000000004,8.05,,-19.58,12.99,2.2900000000000005
1103,1.3500000000000005,6.58,-3.4700000000000006,,0.8900000000000006,3.8599999999999994,2.01
1104,-2.0300000000000002,2.539999999999999,0.4299999999999997,,1.3999999999999986,4.950000000000001,3.47
1105,-1.04,5.74,-5.59,,8.119999999999997,1.4900000000000002,4.18
1106,-1.7399999999999984,2.1500000000000004,0.20000000000000107,,3.6299999999999955,0.08000000000000007,2.9600000000000004
1107,-1.7400000000000002,1.3900000000000006,-0.47000000000000064,,4.3799999999999955,2.3199999999999985,1.54
1108,-4.01,-2.74,-1.0400000000000027,,-7.02,14.389999999999999,6.2
1109,-2.7699999999999996,3.049999999999999,0.41999999999999993,,-3.8800000000000026,4.289999999999999,1.9400000000000004
1110,-2.369999999999999,3.59,-0.9100000000000001,,2.5199999999999996,4.300000000000001,2.6799999999999997
1111,-0.6100000000000003,-0.21000000000000085,0.8499999999999996,,8.96,-1.4900000000000002,0.5200000000000005
1112,-1.4700000000000006,3.41,-1.5899999999999999,,3.2699999999999996,2.6999999999999993,3.4099999999999997
1113,-1.8399999999999999,3.4300000000000033,-2.0999999999999996,,4.139999999999997,0.9699999999999998,2.91
1114,-5.039999999999999,2.75,2.09,,6.98,0.4899999999999993,7.129999999999999
1115,-1.9999999999999991,2.119999999999999,1.0,,5.169999999999998,3.54,4.13
1116,-3.049999999999999,4.379999999999999,-1.0599999999999987,,2.990000000000002,1.3200000000000003,4.640000000000001
1117,-6.949999999999999,7.279999999999999,0.5800000000000001,,2.580000000000002,-2.9899999999999984,6.4
1118,-0.4500000000000002,-0.8800000000000008,4.969999999999999,,5.390000000000001,-4.880000000000001,-0.20999999999999996
1119,0.9199999999999999,0.7199999999999989,-0.7699999999999996,,4.630000000000003,-0.5599999999999987,1.85
1120,-3.4400000000000013,5.82,-1.6799999999999997,,1.9600000000000009,0.34999999999999964,4.79
1121,-10.71,2.86,0.0,,23.57,0.0,0.0
1122,-3.0300000000000002,1.5399999999999991,4.42,,0.6699999999999982,-1.1400000000000006,4.58
1123,-2.5599999999999987,1.4800000000000004,2.92,,16.51,-6.770000000000001,2.98
1124,-2.84,2.1099999999999994,10.97,,-2.780000000000001,2.1500000000000004,4.1
1125,-2.8099999999999996,5.359999999999999,-0.6000000000000005,,1.9200000000000017,0.2699999999999996,4.750000000000001
1126,-3.0200000000000014,2.4700000000000024,0.8800000000000008,,2.5700000000000003,2.289999999999999,2.9799999999999995
1127,-4.16,4.279999999999998,-1.9499999999999993,,3.9399999999999977,-0.2599999999999998,3.87
1128,-3.5700000000000003,2.4800000000000004,-0.20999999999999908,,3.349999999999998,1.9800000000000004,4.460000000000001
1129,-5.810000000000002,7.65,0.2400000000000002,,-0.10000000000000142,1.9700000000000006,7.41
1130,-3.0,3.789999999999999,-0.6799999999999997,,2.6599999999999966,0.870000000000001,3.09
1131,2.389999999999999,1.4300000000000006,-1.1900000000000013,,5.719999999999999,3.8100000000000005,5.71
1132,-1.2299999999999995,0.7300000000000004,1.290000000000001,,5.189999999999998,-1.7763568394002505e-15,3.1799999999999997
1133,-3.2299999999999995,-1.490000000000002,-2.0200000000000014,,2.5900000000000034,3.3100000000000005,6.23
1134,-2.4099999999999993,0.9400000000000013,-1.9800000000000004,,7.800000000000001,1.3099999999999987,0.9099999999999997
1135,-3.08,2.110000000000003,2.960000000000001,,1.9400000000000013,2.119999999999999,2.98
1136,-1.7199999999999998,3.650000000000002,-2.6000000000000005,,6.699999999999996,-2.41,4.3999999999999995
1137,-2.4799999999999995,0.5199999999999996,-0.9299999999999997,,1.8299999999999983,6.01,2.79
1139,-0.8299999999999992,0.3099999999999987,-1.8099999999999987,,2.0600000000000023,5.260000000000001,3.5700000000000003
1140,-5.619999999999999,-0.9799999999999969,-3.799999999999999,,-5.100000000000001,23.740000000000002,3.8299999999999996
1141,-0.02999999999999936,2.3900000000000006,-1.3900000000000006,,-2.9499999999999993,3.1400000000000006,0.03000000000000025
1142,-2.54,-0.8099999999999987,0.0,,9.659999999999997,2.530000000000001,3.1799999999999997
1143,-4.49,0.4499999999999993,0.8900000000000006,,0.8900000000000006,2.2399999999999984,4.930000000000001
1144,-2.919999999999999,1.009999999999998,-0.20000000000000107,,7.140000000000001,1.790000000000001,4.359999999999999
1145,2.23,-3.9800000000000004,-6.46,,5.5,1.83,1.83
1146,-1.0,1.5699999999999967,-3.59,,6.7500000000000036,-1.3100000000000005,3.76
1147,2.540000000000001,-1.4100000000000001,5.570000000000002,,-0.08000000000000185,1.4100000000000001,12.95
1148,-2.0599999999999996,2.6499999999999986,1.7799999999999994,,3.3100000000000023,0.2400000000000002,3.4400000000000004
1149,-0.3000000000000007,2.380000000000001,2.299999999999999,,-4.939999999999998,6.1,2.1399999999999997
1150,-1.75,3.08,4.119999999999999,,1.3800000000000026,-1.33,3.17
1152,0.7799999999999994,1.8199999999999985,4.23,,7.18,-8.030000000000001,1.98
1153,-2.749999999999999,-3.759999999999998,-5.960000000000001,,8.469999999999999,2.76,9.44
1154,0.5700000000000003,4.42,0.1999999999999993,,-3.4400000000000013,0.8300000000000001,8.4
1155,-5.43,4.129999999999999,9.310000000000002,,-12.25,3.4400000000000013,3.34
1156,-3.1099999999999994,7.049999999999997,-1.3200000000000003,,1.6000000000000014,1.2300000000000004,3.880000000000001
1157,1.5900000000000016,4.24,14.420000000000002,,1.5,-11.32,5.13
1158,-4.4799999999999995,0.8000000000000007,-1.6800000000000015,,7.489999999999998,-0.22999999999999865,4.720000000000001
1159,-3.01,-1.1300000000000026,-2.5199999999999996,,7.859999999999999,-0.22000000000000064,4.77
1160,-1.4499999999999993,4.650000000000002,-1.25,,4.800000000000001,-0.33000000000000185,3.0200000000000005
1161,-3.01,1.2300000000000004,-0.41999999999999993,,2.9299999999999997,3.509999999999999,3.7399999999999998
1162,-1.1000000000000014,13.030000000000001,-1.9700000000000006,,1.2000000000000028,0.17999999999999972,3.3400000000000003
1163,-0.7100000000000009,-0.1999999999999993,2.2799999999999994,,3.0799999999999983,6.919999999999999,1.53
1164,-3.1500000000000004,5.599999999999998,-2.41,,1.6699999999999982,0.6699999999999999,4.61
1165,0.0,1.8499999999999979,0.0,,0.0,3.6999999999999993,5.56
1166,-3.1899999999999995,2.330000000000002,-1.2599999999999998,,5.3700000000000045,1.5600000000000005,2.5400000000000005
1167,-5.109999999999999,9.09,1.7400000000000002,,-2.1799999999999997,-1.6600000000000001,3.83
1168,-3.0500000000000007,4.18,-1.4700000000000006,,4.599999999999998,0.009999999999999787,3.0100000000000002
1169,-6.619999999999999,0.25,4.969999999999999,,1.6000000000000014,1.0499999999999998,6.83
1170,-4.1,0.39000000000000057,3.380000000000001,,1.3099999999999987,4.270000000000001,1.8699999999999997
1171,-4.829999999999998,5.370000000000001,-2.040000000000001,,2.2799999999999976,2.7699999999999996,3.63
1172,-0.33000000000000007,2.7399999999999984,-3.4700000000000006,,3.3000000000000007,4.529999999999999,2.05
1173,-1.6600000000000001,-1.879999999999999,-1.2199999999999989,,9.160000000000004,0.6799999999999997,2.9699999999999998
1174,-1.1800000000000006,2.4399999999999995,0.36999999999999744,,5.07,-0.13000000000000078,1.62
1175,-1.5600000000000005,1.4000000000000004,4.209999999999999,,-1.4200000000000017,1.9399999999999995,2.8600000000000003
1176,-3.120000000000001,4.09,-2.039999999999999,,6.349999999999994,1.8200000000000003,0.6499999999999999
1177,-2.5699999999999994,-0.9699999999999989,1.7400000000000002,,3.2200000000000024,-0.0600000000000005,6.329999999999999
1178,-1.4400000000000004,-2.51,6.01,,5.710000000000001,-3.83,1.1
1179,-0.21999999999999975,10.580000000000002,0.5899999999999999,,-1.480000000000004,0.08000000000000007,1.3499999999999996
1180,-3.1999999999999993,1.4400000000000013,1.9499999999999993,,0.6499999999999986,2.2300000000000004,6.31
1181,-4.15,3.0500000000000007,-0.009999999999999787,,5.610000000000003,0.2400000000000002,2.7699999999999996
1183,-1.5899999999999999,1.5300000000000011,0.5,,3.330000000000002,2.879999999999999,2.8000000000000007
1184,-0.6300000000000008,4.060000000000002,1.9700000000000006,,3.91,2.079999999999999,2.3099999999999996
1185,-5.34,2.5400000000000027,4.51,,-6.169999999999998,-1.1399999999999988,9.15
1186,-1.8599999999999994,1.3400000000000034,1.3100000000000005,,5.699999999999999,-1.25,6.140000000000001
1187,0.1899999999999995,0.9299999999999997,-8.15,,10.29,1.8399999999999999,3.4399999999999995
1188,-1.1400000000000006,4.26,8.83,,-2.580000000000002,1.5899999999999999,2.37
1189,-1.8900000000000006,3.2300000000000004,-0.22999999999999865,,3.830000000000002,0.879999999999999,3.5200000000000005
1190,-1.2200000000000006,2.5,-2.209999999999999,,4.75,1.9699999999999998,6.04
1191,-3.0600000000000005,3.8599999999999994,-1.1400000000000006,,3.0,2.0699999999999985,5.3
1192,-1.3200000000000003,1.5,0.6799999999999997,,0.6900000000000013,4.88,4.859999999999999
1193,-2.280000000000001,1.7899999999999991,-0.5,,6.099999999999998,-0.040000000000000924,3.66
1194,-3.9700000000000006,5.760000000000002,-2.12,,2.080000000000002,1.8699999999999992,4.01
1195,-2.9000000000000004,3.9399999999999995,-0.6499999999999986,,4.779999999999998,1.1300000000000008,3.3500000000000005
1196,-1.5999999999999996,2.0799999999999983,3.2699999999999996,,1.2800000000000011,0.9800000000000004,4.63
1197,-2.01,1.9700000000000006,0.5800000000000001,,4.539999999999999,0.5999999999999996,1.7999999999999998
1198,-4.329999999999999,5.490000000000002,0.3200000000000003,,-3.8299999999999983,6.4399999999999995,3.08
1199,-3.01,0.379999999999999,6.089999999999998,,0.5800000000000018,1.5299999999999994,1.8899999999999997
1200,-2.0700000000000003,3.669999999999998,-2.3600000000000003,,6.129999999999999,3.139999999999999,1.9200000000000008
1201,-1.04,3.120000000000001,0.0,,5.399999999999999,1.1300000000000008,1.4
1202,-4.51,39.76,5.88,,-1.3299999999999983,-9.599999999999998,-20.279999999999998
1203,0.46999999999999975,0.5399999999999991,-0.5099999999999998,,8.079999999999998,-2.790000000000001,2.4099999999999997
1204,-1.98,4.990000000000002,0.019999999999999574,,0.3999999999999986,8.07,-5.929999999999999
1205,-3.59,-0.5,-0.17999999999999972,,3.0700000000000003,3.4499999999999993,8.32
1206,-1.0,0.1700000000000017,2.1599999999999966,,4.359999999999999,0.33000000000000185,-0.26000000000000023
1207,-6.59,-5.770000000000001,3.509999999999998,,6.110000000000003,5.139999999999999,4.5
1208,-0.09000000000000075,5.830000000000002,-4.64,,7.84,-1.259999999999999,2.1100000000000003
1209,-1.6299999999999994,6.829999999999998,0.35999999999999943,,4.359999999999999,-3.08,-1.79
1210,-2.1000000000000005,-1.8900000000000006,0.8100000000000005,,0.4400000000000013,3.0599999999999987,3.0199999999999996
1211,-3.16,1.9399999999999995,0.16000000000000014,,5.0,2.380000000000001,4.699999999999999
1212,-5.289999999999999,14.189999999999998,-2.880000000000001,,-9.369999999999997,2.4,-7.69
1213,-1.9900000000000002,2.91,1.7200000000000006,,1.4700000000000024,0.06999999999999851,4.6
1214,-3.42,5.449999999999999,-1.6899999999999995,,2.360000000000003,0.8399999999999999,4.95
1215,-3.62,2.9400000000000013,-1.33,,7.490000000000002,2.089999999999998,2.64
1216,0.27999999999999936,0.6300000000000008,1.17,,3.0800000000000054,2.34,1.94
1217,-2.13,1.8399999999999999,-0.7100000000000009,,6.099999999999998,1.33,2.5999999999999996
1218,-1.0799999999999983,2.1400000000000006,-1.5999999999999996,,4.27,2.4400000000000013,2.0100000000000007
1219,-4.379999999999999,7.460000000000001,-1.3199999999999994,,2.84,2.4099999999999993,3.01
1220,-3.9399999999999995,2.049999999999999,0.2599999999999998,,2.240000000000002,5.250000000000002,5.24
1221,-0.3699999999999992,2.51,-0.6699999999999982,,3.6099999999999994,-1.6899999999999995,1.5199999999999996
1222,-2.5700000000000003,2.59,1.9000000000000004,,3.8900000000000006,0.46999999999999975,4.680000000000001
1223,-2.05,2.1900000000000013,-0.4400000000000013,,4.519999999999996,-0.5099999999999998,2.52
1224,-0.6900000000000001,0.8700000000000001,2.639999999999999,,-6.140000000000001,3.6199999999999974,2.75
1225,-1.6899999999999995,0.120000000000001,7.330000000000002,,2.969999999999999,-1.2799999999999994,2.5100000000000002
1226,4.76,2.3500000000000014,7.11,,-14.11,10.82,1.7700000000000014
1227,0.23000000000000043,2.030000000000001,-10.280000000000001,,5.360000000000003,7.870000000000001,1.88
1228,-3.380000000000001,5.039999999999999,0.8000000000000007,,0.7399999999999984,3.0799999999999983,4.739999999999999
1229,-3.5600000000000005,6.4399999999999995,0.6900000000000013,,3.719999999999999,0.7000000000000011,4.409999999999999
1230,-2.74,1.9600000000000009,5.109999999999999,,3.349999999999998,-1.8600000000000003,5.909999999999999
1231,0.27000000000000046,-0.75,1.75,,4.600000000000001,1.4399999999999995,1.7399999999999998
1232,-4.82,3.4000000000000004,3.26,,2.3900000000000006,-0.08999999999999986,6.339999999999999
1233,-3.91,5.66,-0.9900000000000002,,1.0799999999999983,1.1099999999999994,4.78
1234,-6.67,13.329999999999998,-13.340000000000002,,16.659999999999997,-16.659999999999997,3.33
1235,-1.629999999999999,4.050000000000001,-1.7999999999999998,,4.129999999999999,-1.0999999999999996,3.3400000000000003
1236,-0.5199999999999996,1.620000000000001,-2.25,,1.4100000000000001,0.19000000000000128,3.19
1237,-1.6500000000000004,3.8200000000000003,-0.870000000000001,,3.5599999999999987,1.9000000000000004,3.82
1238,-1.13,-0.6600000000000001,-3.7300000000000004,,8.52,0.6799999999999997,3.13
1239,0.9699999999999989,4.349999999999998,-1.5399999999999991,,4.350000000000001,0.47999999999999865,2.7699999999999996
1240,-3.1799999999999997,2.4299999999999997,1.3599999999999994,,2.490000000000002,1.2399999999999984,3.37
1241,-0.75,3.2600000000000016,-1.5200000000000014,,3.1599999999999966,2.6099999999999994,3.2499999999999996
1242,-2.0300000000000002,5.579999999999998,4.02,,0.25,4.0,1.9500000000000002
1243,-2.75,2.0199999999999996,1.9699999999999989,,2.379999999999999,2.7399999999999993,1.7699999999999996
1244,-1.2200000000000006,1.6199999999999974,-0.870000000000001,,4.260000000000002,2.369999999999999,3.7700000000000005
1245,-5.509999999999998,4.229999999999999,-2.5,,3.6899999999999977,3.7800000000000002,9.559999999999999
1246,-1.6099999999999994,4.34,-0.4299999999999997,,6.18,-1.3800000000000008,3.6999999999999997
1247,-3.6899999999999995,2.789999999999999,-1.549999999999999,,0.5200000000000031,5.710000000000001,4.89
1248,-2.210000000000001,2.91,-0.6500000000000004,,4.080000000000002,0.1900000000000004,3.1399999999999997
1249,-3.3499999999999996,2.450000000000003,-2.1800000000000006,,3.129999999999999,2.09,4.89
1250,-2.209999999999999,0.6999999999999993,2.1800000000000015,,3.6400000000000006,0.370000000000001,3.3899999999999997
1251,1.8499999999999996,1.7700000000000005,-1.6999999999999993,,7.880000000000003,-6.82,0.9000000000000004
1252,-3.1500000000000004,4.52,-2.6399999999999997,,-0.2699999999999996,9.05,1.4299999999999997
1253,-0.7900000000000009,1.7199999999999989,-1.0899999999999999,,1.9800000000000004,5.09,4.35
1254,-1.5900000000000016,2.3200000000000003,-2.67,,4.859999999999999,4.45,3.119999999999999
1255,-4.690000000000001,6.959999999999999,-0.9400000000000013,,3.200000000000003,1.92,3.6900000000000013
1256,-0.5499999999999972,0.6600000000000001,-0.9399999999999995,,3.9800000000000004,0.9800000000000022,5.01
1257,-2.4799999999999986,2.7399999999999984,-1.8899999999999988,,4.0,-0.040000000000000924,5.54
1258,0.9700000000000002,-2.91,8.430000000000001,,-11.36,12.91,2.54
1259,-0.6599999999999993,1.040000000000001,-1.1000000000000014,,4.07,6.100000000000001,4.0200000000000005
1260,-2.2700000000000014,3.900000000000002,0.5999999999999996,,3.009999999999998,1.6900000000000013,2.1799999999999997
1261,-1.2199999999999998,5.989999999999998,-2.6800000000000015,,2.4099999999999966,0.27000000000000135,0.20999999999999996
1262,-0.6400000000000006,3.9200000000000017,2.4099999999999984,,0.21999999999999886,2.0799999999999983,3.26
1263,-1.7600000000000002,-2.780000000000001,4.050000000000001,,1.1199999999999974,11.709999999999999,2.07
1264,-3.4899999999999993,5.170000000000002,0.9600000000000009,,-0.5499999999999972,-2.41,7.869999999999999
1265,-3.619999999999999,8.349999999999998,-1.8499999999999996,,1.2300000000000004,0.5300000000000002,3.1799999999999997
1266,-3.210000000000001,1.8000000000000007,1.3800000000000008,,5.240000000000002,1.3499999999999996,2.5
1267,0.33000000000000007,-2.5299999999999994,1.620000000000001,,-4.149999999999999,10.040000000000001,1.2999999999999998
1268,1.9600000000000009,3.42,-2.4499999999999993,,0.35999999999999943,-0.08000000000000007,-0.0600000000000005
1269,-3.0500000000000007,4.240000000000002,-1.0199999999999996,,4.869999999999997,2.0300000000000002,3.66
1270,-1.1800000000000015,1.5,0.1899999999999995,,3.3500000000000014,2.710000000000001,5.040000000000001
1271,-0.75,4.699999999999999,0.009999999999999787,,1.5500000000000007,0.3699999999999992,1.88
1272,-3.129999999999999,4.41,-1.0299999999999994,,1.1900000000000013,2.0500000000000007,5.300000000000001
1273,-1.6199999999999992,0.23000000000000043,1.1799999999999997,,3.349999999999998,0.34999999999999964,2.7700000000000005
